Top25perc,Room.Board,Grad.Rate,Apps_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Outstate_Tier_Encoded_scaled,Private_Encoded_scaled
45,5360,72,-0.4653031322549058,-0.4176946998854468,-0.023436600700077255,1.5741815572673292,0.33136539791935343,0.44960143907769445,0.8415717373866589,-0.28237352323745246,-0.32895477682173246,-0.8534518760234878,0.19598482610711032,0.30604530939689767,0.3581403891754813,0.6125530498969481
66,3920,72,1.1867954473128404,0.5776799288914051,1.442439656312923,0.23194512481235613,-1.0119640772693326,0.44960143907769445,0.23023887592405234,-0.4230962065588109,1.109161442390268,1.0718935453228027,-0.3107758058606936,0.9085560258813842,-1.0987972149572356,0.6125530498969481
56,5400,73,-0.30966301556478515,-0.05311907203067916,-0.8333703215924881,0.2776982439626949,0.6803911120003983,-1.0385747644412713,-0.831740799103585,0.6005650532112241,-0.43508339754859443,0.696881263144984,0.15958778625130107,-0.1092398336151793,0.3581403891754813,0.6125530498969481
63,2950,84,-0.6654593239812808,0.8144962912549336,-0.4699401998494055,0.37928809431096844,-0.2874658280935898,1.302364976162053,0.14195578666431385,0.01703484187169807,-0.1981197138629203,0.7487430981377603,-0.6507148514205457,0.8785608716883411,0.3581403891754813,0.6125530498969481
36,4850,52,-0.9087825139784366,-0.49946894118390567,-1.0981448537364473,-0.5687111330584822,-0.2438328726773592,-2.0483080496073764,1.5310702282150968,0.25767565625110594,-0.17218743851993448,-0.9955858819980911,-0.2933824340998796,0.23616110930551232,0.3581403891754813,0.6125530498969481
67,3664,49,-0.26377358194706124,0.25645415555414425,0.059555462092445895,0.398889570751312,-0.5845619581984869,0.7526774068770612,-0.5948985251933547,-1.2983753500580535,-0.7341609556836688,-0.019012808716357025,-0.26996458581794863,0.3498620405629711,-1.0987972149572356,0.6125530498969481
54,3616,69,-0.18856465956975316,0.1379929544107909,-0.5831309871770872,-0.8381790084362992,1.3642928024927294,-1.4620140071701098,-1.0556986655344829,1.1635803366973685,-0.7341609556836688,0.47121122188858366,1.00844191488591,-0.32436931824763443,1.8150779933081982,0.6125530498969481
36,2700,46,-0.2732406406363967,-0.972731667786928,0.6819176384241513,0.5887221256003545,-1.781279641101148,0.8108421981673638,0.8415717373866589,-1.2494530951634284,1.3561294433902287,-0.28448920152158647,-2.657835353557426,-0.14240146751948335,-1.0987972149572356,-1.6325116659989423
24,3850,58,-0.9087825139784366,-0.768473675269448,-1.110736639571565,0.2545277798622654,-0.09761998875753103,-1.5119094047906834,-3.0629205964390054,0.17590711389826053,0.0578612934555406,-0.10280094841912382,-1.015218906953496,1.5923146748623527,0.3581403891754813,0.6125530498969481
53,4100,55,-1.1080463869533936,0.07620224590010746,-1.682520194830824,-2.5348043450754973,2.2629566246673223,0.44960143907769445,-1.7565250578392297,-1.392393977623881,-1.0162263078285314,0.8477740600370556,1.4633422065399024,-0.794983454211281,1.8150779933081982,0.6125530498969481
60,5510,82,0.6988613218762794,-0.2637884142137961,0.4986063700001899,1.0294098539172034,0.8794605502331131,0.6339700079371658,-0.7100928488284425,0.4259346495311623,0.8796391417393972,0.060686441260878146,0.6409976588717746,-0.5080160334240953,0.3581403891754813,0.6125530498969481
68,3940,63,0.1328547136242795,0.7226458157909567,-0.1399150304706784,-1.106552791365331,-0.5108746975091973,-1.5119094047906834,1.4370347749629446,-0.1356944211524122,0.5973594417391935,-0.1911203270674524,0.5488289868373686,-0.6106383516830006,-1.0987972149572356,0.6125530498969481
41,3363,48,-0.5825186966500828,-0.5849046607537626,-1.103522695413072,-0.9825675695179338,-0.3150004769714215,0.12366360034857365,0.7203062079769135,-0.9283307329438812,-0.5968513856813783,0.643318740239679,-0.23255110106695623,1.2411279287757164,-1.0987972149572356,0.6125530498969481
42,3580,56,-2.1032305933244033,-0.33923404372499033,-1.461314607172298,-0.7160770609235252,-0.3706970294107873,-0.22919460362735344,0.3122051961280074,-0.1356944211524122,-1.3997522503124076,0.7990089285165864,-0.029063686328034313,1.1153271407249636,-1.0987972149572356,0.6125530498969481
28,2900,35,-1.1420185183626748,-1.0845174670653985,-2.0786377358839774,-0.8874268200608982,-1.097420398630377,0.44960143907769445,-0.831740799103585,-1.199238322126377,-0.5696679334896119,-0.601645107695158,-0.266695790697698,0.12252653810695363,-1.0987972149572356,0.6125530498969481
30,3396,58,0.019862731360733504,-0.972731667786928,0.1401853966530453,-0.8314593967701951,-1.468582119341377,0.7526774068770612,1.5485627321158653,-1.8227310098814986,-0.0181691230182655,-1.1512760702749985,-0.5853739127887877,-0.3283078312388014,-1.0987972149572356,0.6125530498969481
88,4325,72,-0.6679077542812651,1.833986395084288,-0.31573431479780967,-0.30009653988082174,0.4168816091088187,-1.0385747644412713,-0.5948985251933547,-0.20978440474634713,0.03258838544133381,0.8951255085680089,0.07090393487116538,-0.11218972375194472,0.3581403891754813,0.6125530498969481
55,2700,51,-1.1460961832899987,0.07620224590010746,-1.798066716837837,-1.4079726500278762,-0.9951351141622933,-0.22919460362735344,-0.3812772018018639,-0.4230962065588109,0.10819887684225446,1.6034744834472257,-0.012353858488955581,-0.5096802992566043,-1.0987972149572356,0.6125530498969481
55,2948,75,1.2790783538152772,-0.6744109272506594,1.0437985490156894,0.6844093815412554,-0.5714816336528199,-0.22919460362735344,0.6952627029281586,-0.9283307329438812,0.995020485992735,-0.019012808716357025,-0.4911826984337565,-2.039725437615475,-1.0987972149572356,-1.6325116659989423
30,4350,53,-1.437542574929285,-0.6744109272506594,-1.2033929563374506,-0.5775343946618573,-0.7837089911468502,-0.6142542982610626,0.45655088685874945,-0.9851988400469104,0.9490194931800552,-2.6480466865381658,-0.8422634873250524,1.3786509704998542,-1.0987972149572356,0.6125530498969481
50,3990,58,-0.8179928307605432,-0.2637884142137961,-1.01075405327809,-0.8381790084362992,-0.007435867506012867,-1.0385747644412713,-0.5948985251933547,-0.7494672137091747,-0.14633148248231995,-0.019012808716357025,0.19293625552656649,-0.02825088508005347,0.3581403891754813,0.6125530498969481
80,6810,72,2.166513908461582,1.0705183742130715,1.722509583512023,1.5664000340843383,1.7371004827258412,-0.4173081667300912,-0.3309705579329345,-0.060091883356808096,-0.5155706927336406,-0.28448920152158647,1.5149199449563804,-0.699015309415438,1.8150779933081982,0.6125530498969481
100,5885,96,0.670209399278762,2.092417481864056,-0.22922305898515233,-1.9707317600173162,1.839303693574466,4.098958976586206,-0.6517337337792259,1.2632379969775114,-0.7065095991630403,1.5729406861767377,1.8468697924441342,-3.0154054508501797,1.8150779933081982,0.6125530498969481
45,3352,67,1.5396129266227727,-0.768473675269448,1.6642175111317759,0.8600279544133589,-0.6897643746874383,0.44960143907769445,0.7203062079769135,0.6005650532112241,1.6843804232693957,-0.488944521318963,-0.542321574232864,0.3111597547912219,-1.0987972149572356,-1.6325116659989423
36,6270,46,-1.270295331664833,-1.991623129577312,-1.6948013186411108,-1.186224667229641,0.9364079032146706,-0.22919460362735344,-0.5948985251933547,-0.1356944211524122,-0.9875453814266576,0.13667737956055104,1.3489179441455903,-0.013650259089188311,0.3581403891754813,0.6125530498969481
58,4440,85,0.7725344589798298,0.36877700770497285,0.8343402509935801,0.4200791863579132,0.23203139392723884,5.355379159510385,0.4871077983610528,-0.060091883356808096,0.1332649014169342,0.13667737956055104,-0.24936222050965917,1.0840392376190466,0.3581403891754813,0.6125530498969481
77,6750,84,0.865199010283176,1.1890885687490669,0.4119680489873814,-0.9825675695179338,1.896975944257963,-0.9501505503571354,-0.3812772018018639,1.3645882269351624,-1.1029394439418776,0.34549454598816776,1.5480135052741824,-0.6234180362101066,1.8150779933081982,0.6125530498969481
41,5879,49,-1.4656042175278035,-0.972731667786928,-0.7810443837135086,0.2251671013717651,-0.0866844460919116,-0.22919460362735344,-1.0977621251970406,-0.1356944211524122,-0.043655143285563025,-0.7227012651918747,-1.0082672446913596,-0.0022699379670338736,0.3581403891754813,0.6125530498969481
26,2370,18,-0.10862941139826635,-1.2041414384332418,-0.3614958663326453,0.5870496469262879,-1.8047132906922128,-0.22919460362735344,1.0664517666868942,-1.2494530951634284,-0.32895477682173246,-0.9955858819980911,-1.6480951708121505,0.7361816506318815,-1.0987972149572356,0.6125530498969481
44,3597,58,-1.3969133379514644,-0.5849046607537626,-1.0475479310975058,0.15513897741571556,0.08316552390396748,0.44960143907769445,0.45655088685874945,-1.0407110988557453,-0.1981197138629203,0.47121122188858366,-0.01927016515790758,1.0100077259975677,0.3581403891754813,0.6125530498969481
53,4725,82,-0.6283199062642033,-0.12094221917214973,-0.8292454849789095,-1.0460501389834256,0.084409058563265,0.19086001204931075,-0.6517337337792259,-0.6232192944825511,-0.17218743851993448,0.34549454598816776,0.07269489588868396,0.3821183120083568,0.3581403891754813,0.6125530498969481
82,3580,33,1.3496805539388919,1.1890885687490669,2.0901240479351846,0.8832664435062879,-2.87582633994978,1.8376383868775021,0.026470901511528633,-0.4230962065588109,1.554206057028963,1.1535860970634626,-0.16342743253500763,-0.09154933203745326,-1.0987972149572356,0.6125530498969481
95,5926,97,1.7911253315794533,2.3790007091044547,1.015322642227296,0.021801912305271908,1.9211572534797512,1.1445230675700342,-0.18659120676503163,1.6789026453905742,-1.773888167063639,1.113250452842285,1.8463150903123957,-3.330255374698259,1.8150779933081982,0.6125530498969481
95,6750,89,-0.08972687212285793,1.9518471386888563,-0.579943006792985,-1.658361763019646,1.6937169402895762,-0.22919460362735344,-0.007652219861956637,1.6789026453905742,-0.4084259016153437,1.4777578075468099,1.578668975404603,-1.3198265587657974,1.8150779933081982,0.6125530498969481
85,4750,93,1.2504909446247758,1.2273850455284776,0.5614530302964562,-1.3396748933878242,1.759065856055431,1.5536080293455437,-0.007652219861956637,1.3645882269351624,0.0830645638304953,0.9858994490492295,1.1187099133306047,-1.1197426097672865,1.8150779933081982,0.6125530498969481
70,3797,78,-0.6028462066853549,0.47565884296982625,0.04075430941373802,0.1729293238518454,0.7771092410121854,-0.6142542982610626,-0.48548409270739684,-0.8700943318940553,-1.3997522503124076,-0.9955858819980911,-0.8061972791489666,0.36101334232503157,0.3581403891754813,0.6125530498969481
68,4650,83,0.35377640975641483,0.8591123720558881,0.3380757557022782,-0.4982584079537135,0.7400414030092266,-0.22919460362735344,0.5922469197566411,-0.060091883356808096,-0.7897561601567338,0.643318740239679,0.3100924077001189,0.7855087473351297,0.3581403891754813,0.6125530498969481
28,6250,71,-0.9627479374787353,-1.473054451276509,-0.637901228517088,0.1787627805838344,0.14681933353138032,-2.0483080496073764,-2.7257704667256846,-0.4230962065588109,0.6449537276656453,0.9858994490492295,-0.4602680687107282,0.5290833795668957,0.3581403891754813,0.6125530498969481
42,4600,55,-0.4449148326110549,-0.49946894118390567,-1.127152826335479,0.6246208735534571,-0.27104314076609054,-0.8209747619128162,-0.3812772018018639,1.2632379969775114,0.007245147886748601,0.4095619963667674,-0.1613744579731097,-1.0169390083481804,0.3581403891754813,0.6125530498969481
52,5300,60,-1.0253830501368704,-0.05311907203067916,-0.2759914391812375,0.1581348585178636,0.7017919204959063,0.5242920897365386,-1.4814896984022952,-0.5579571392876599,-0.3818525909118409,-0.1911203270674524,0.16834078692165702,-2.0965117284135446,0.3581403891754813,0.6125530498969481
73,4877,59,1.3989615769398298,1.1501937769220454,1.6246892933412627,0.9653575739583252,-0.7119313609652208,0.5242920897365386,1.1619503468719805,-0.060091883356808096,1.4004471709358843,-0.601645107695158,0.011324884884015066,-1.7567460650794124,-1.0987972149572356,-1.6325116659989423
60,4368,61,0.9360433396990501,-1.991623129577312,1.6542059610878725,0.8838387934629793,-0.6126695683392136,0.44960143907769445,0.9857796287849364,0.6902976719925955,1.7059353653945974,-1.3233835886260938,-0.400330928820029,-0.14541295664005874,-1.0987972149572356,-1.6325116659989423
56,3710,81,0.09506067768965824,0.3133361961439687,0.5842787509955023,-0.5471730267600206,0.07569594286834247,-1.0385747644412713,0.009474619696732101,-0.060091883356808096,0.23285911133526874,1.1929497028195202,-0.20850617036806593,0.6843510875872699,0.3581403891754813,0.6125530498969481
54,2790,63,0.24032072688163883,-0.2637884142137961,0.5265573908214919,0.8547042417087152,-0.6598175891537094,0.44960143907769445,-1.7565250578392297,-0.35347352257287784,1.8344440104278008,0.8951255085680089,-2.671950574810417,-0.7165326189339857,-1.0987972149572356,0.6125530498969481
55,3070,49,-0.6166530934911131,0.07620224590010746,-0.7578008556512424,-0.3704128641720285,-1.1462683370580748,0.44960143907769445,0.15797762169666751,-1.0407110988557453,0.9259436201670271,-0.601645107695158,-1.3209395744714776,-0.37215844829040096,-1.0987972149572356,0.6125530498969481
34,5340,64,0.5249273189467962,-0.5849046607537626,0.463076949269884,0.16111826630539056,0.20318825005073013,-1.0385747644412713,-0.1313791743861618,0.8746535950171559,0.18319470580243435,0.47121122188858366,-0.14435910867888574,0.1478604890855732,0.3581403891754813,0.6125530498969481
66,4000,83,0.07552786174446585,0.5776799288914051,-0.11291342235414788,0.6946674556874315,0.7230844371695309,-0.22919460362735344,-0.831740799103585,-0.8700943318940553,-0.4618260387652622,0.5306181538634841,0.3219138639315183,0.30027162076363334,0.3581403891754813,0.6125530498969481
52,2812,52,-2.8904514673195236,-1.2041414384332418,-2.3931913503392037,-0.01159251633041347,-0.4101964618018934,-2.0483080496073764,1.2057442275244938,-1.7549633934685398,-0.4618260387652622,0.34549454598816776,-0.1430049917869521,1.0412427498106844,-1.0987972149572356,0.6125530498969481
93,3957,91,0.4732094618463482,2.064866071252274,0.009545198981378518,-1.7906089740186033,1.8825403099845799,0.12366360034857365,-1.5715860926720169,0.9692990979140862,-0.930509623619824,1.8025827916211208,1.6292275500286022,-1.0938796962541568,1.8150779933081982,0.6125530498969481
89,5690,74,1.491431538977347,1.6144757210802627,0.7829020843937383,-0.09208974967983093,1.648206037169157,-0.6142542982610626,0.0766966911087716,0.9692990979140862,-1.2795288599936459,0.7487430981377603,2.1190355408080515,-1.0273467246948385,1.8150779933081982,0.6125530498969481
55,3880,79,-0.3121447080494866,-0.33923404372499033,-0.3310020809793735,0.5123408454749714,0.538546706109194,-0.3790064844169328,-0.5285949292740616,-0.060091883356808096,0.9490194931800552,0.4095619963667674,-0.251159987447066,0.7304482791491357,0.3581403891754813,0.6125530498969481
62,3150,67,-0.3667922933911203,0.19803987368047163,-0.04362736644958191,-0.21316481794747633,-0.4818208158084276,-1.0385747644412713,-1.7565250578392297,-1.2494530951634284,-0.06921364143108524,-0.28448920152158647,-0.6294214451007852,0.8215336163709752,-1.0987972149572356,0.6125530498969481
43,3775,62,0.002620309848810453,-0.2637884142137961,-0.2929196069874421,0.3511732797563741,0.7389835842826059,-0.22919460362735344,0.15797762169666751,0.6005650532112241,0.5014836937996878,0.20928980457225407,-0.36321439786746823,0.9259068230464086,0.3581403891754813,0.6125530498969481
93,4730,67,0.7978939756724668,1.9518471386888563,0.4854399743130696,0.27005634226328273,1.2520873745932648,-0.04910428867699247,0.3999140298383418,1.1635803366973685,-3.550324457241616,0.643318740239679,1.788735362496315,0.45645951144347224,1.8150779933081982,0.6125530498969481
22,4690,79,-0.23520038799810603,-1.3330274833513367,-0.1889399771875729,-0.08571688992271767,-0.6277122745785015,-1.0385747644412713,-1.0977621251970406,0.7816568116943878,0.20805976907672294,-1.3233835886260938,-0.8134553204387812,0.006016929190115975,-1.0987972149572356,-1.6325116659989423
34,4100,55,-0.3783106316253309,-0.867676873013996,-0.7836612961375098,-0.844973801065171,-0.17134355406045979,0.44960143907769445,0.9113698004092188,0.01703484187169807,-0.09484535878691201,0.5306181538634841,0.002639473321260854,0.4464345790914661,0.3581403891754813,0.6125530498969481
49,6408,75,0.07925709367934851,0.012544204192919125,0.15457554958110464,-0.2885928819247599,0.8614061931799917,-0.04205732052470541,-0.18659120676503163,1.2632379969775114,-1.2497929358770419,-0.10280094841912382,0.9750488092760702,0.6006836808804094,0.3581403891754813,0.6125530498969481
35,4840,118,0.7910550476884703,-1.3330274833513367,-0.6665102013047234,-1.7906089740186033,-0.14115332886810525,0.44960143907769445,-1.7565250578392297,-1.854952083311673,0.10819887684225446,0.060686441260878146,-0.24004288438780513,0.9894342714136745,0.3581403891754813,0.6125530498969481
58,5285,74,-0.7041618001642567,0.07620224590010746,-0.9610553969776774,0.5368781036420703,0.9886251869582499,-0.22919460362735344,-0.3812772018018639,0.09569733284866454,-0.5696679334896119,1.113250452842285,0.6451483961369349,0.24004471058144863,0.3581403891754813,0.6125530498969481
55,4410,64,-0.19798955093709875,0.07620224590010746,0.17142471130075682,-0.8314593967701951,-0.7230681594635857,0.257019020518055,-0.3812772018018639,-1.6826681864267155,0.35589122750062535,0.8951255085680089,-0.5511929264537687,0.5920935695045492,-1.0987972149572356,0.6125530498969481
